@relation pp3

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute class {A,B,C}

@data
4.25867074687,2.00145355098,1.07232031294,0.942090609873,1.11077938235,A
4.62897073609,1.96960885991,0.993314451471,1.00233928492,1.002758399,A
3.12319600903,1.97730721667,0.996231392011,1.01202535243,0.993293614221,A
4.10886247537,1.97899324391,1.04238844998,0.9914236285,0.99795961109,A
3.72905707075,1.95022274788,1.01327522132,0.986163387724,1.00354338697,A
3.07706448057,2.38945901381,1.62133556437,1.02001317574,1.00861379046,A
4.12051168406,2.0608895681,0.962849863808,1.02463566992,0.937804917812,A
3.9757414132,2.0400275293,1.00492304928,0.999147157394,0.999283307363,A
3.49155450839,2.64649889523,1.55240086736,0.97127861094,0.945654695401,A
4.07865759545,1.75871890523,1.13090349708,1.00116952156,0.998406668126,A
3.93629153043,2.90306533217,1.14279322969,0.541003798468,1.49980402289,A
3.76834468243,2.27679762185,0.753823625623,0.983115852824,1.01353773889,A
3.94705367258,1.97980040432,0.988963295268,0.99787694493,0.990232287831,A
3.10673364826,2.12038450036,0.747241646036,1.01825610835,1.05329648137,A
4.76397030468,1.56439586461,0.824142449456,0.98649801264,1.09981603986,A
4.03809284452,2.05207054881,1.01540253491,1.04682301063,1.05543747725,A
4.00229947024,2.10888919346,0.844025266882,1.15106731438,1.20471016913,A
3.96714006362,1.93225345386,1.22312756958,1.02405824874,0.978142741151,A
3.98316682216,2.28694502092,0.90506737167,0.987411076109,0.983738280284,A
3.50551242716,1.8562686689,0.426678693563,0.998914848021,0.913365782543,A
4.01799608686,1.98020223576,1.00513534847,0.999817719506,1.00003127138,A
4.0554180365,1.94052549785,1.25517488408,1.17406447903,0.92455707664,A
4.11391711894,1.76930917051,1.02829677695,0.969976333346,0.973117913867,A
2.81793345431,1.18778370711,1.70912577893,1.23612377819,0.742532974651,A
2.98728808384,1.72727599261,1.04302420781,0.944912148003,0.999781450022,A
4.06936712594,1.97299586338,0.972774485104,1.00010178149,1.00015982615,A
3.96392891644,2.01411780705,0.975010148737,0.979087872907,1.01473530511,A
3.25267937549,1.52058186465,1.07035725819,0.999309512499,1.00006403412,A
6.40197077268,0.33914949468,0.828691526032,0.953302044794,1.02127365664,A
3.82209075258,1.89977769456,2.03893137747,-0.0786378630927,1.18250758326,A
3.3071682909,1.35422399698,0.687232179088,1.54705318741,1.1697440663,A
4.08909704129,2.03604534001,0.726968885586,0.892412988643,1.03527511882,A
3.9730951786,1.95380311038,0.980345155981,1.05074862495,1.02615604454,A
3.9014639914,1.76181172675,1.77036405859,0.579702137763,1.18059752107,A
4.37797183009,1.92541887526,1.03392756223,1.03732733158,1.00615498075,A
4.2799153571,2.12437914082,0.959029759092,1.09901916981,0.993190653023,A
4.03105727993,1.89923510067,0.930521925005,0.919945549902,0.970328582634,A
4.02438714342,2.05404341014,0.756053291583,0.852782633724,1.11033001157,A
3.92687657727,2.02708213362,0.979642835392,1.07776616729,0.972445347665,A
4.70618361498,3.5422530603,1.66027929456,1.01828698043,1.14603614785,A
3.83290241192,1.99522166923,1.10318488622,1.02152165565,0.999865160649,A
3.85228778336,1.86948464142,1.00875291431,0.957670580068,1.00155742946,A
3.47107300023,2.56322920053,1.10497318663,1.03825887701,0.949628438541,A
4.09283285031,2.10610756707,1.61720574046,1.33726814848,1.13470610153,A
4.03183818262,1.97613057682,0.910687102589,1.13045347422,0.672162806884,A
4.0038762944,2.01294819169,0.992449970187,1.00361949301,0.976306882896,A
4.11839755439,1.99688519191,1.00736716212,0.989498131374,1.00115828868,A
5.29598545398,2.04349607776,1.27338815436,0.972638594889,0.998582261608,A
3.94717151757,2.02201162085,0.983785432723,1.0010820237,0.998856217262,A
3.57306320253,2.00535540397,0.992055902361,0.999728582386,1.00026724377,A
5.08450306181,2.71603588869,0.896159280825,0.775258932113,1.11376936605,A
4.27023411246,1.79826917308,1.01583534126,1.03251798297,0.978673833006,A
4.35346041401,1.29656366254,1.09392653668,1.29501289379,1.14664915168,A
4.70574638491,2.43465445125,1.54424719993,1.00920029728,0.991210894375,A
2.89329989817,1.38104913039,1.71170327137,0.827587676348,2.16984550978,A
4.12262214195,1.85305692391,1.07350427068,0.923053985252,1.02031183216,A
3.31950265977,1.31136999492,0.855837929957,1.16179090018,1.14074107954,A
3.82053485045,2.00392113675,1.07912612633,0.979599831816,1.09558495074,A
4.04486519726,2.11769895263,1.02824274496,1.00412011558,1.0050060567,A
4.34845943767,1.92531348505,0.960751368703,0.92525535348,0.973776996394,A
5.05358821446,1.81789497467,0.936404831764,0.841379448468,0.703611927921,A
4.50117054793,2.01059527117,1.43251077175,1.68020062776,0.538963645995,A
3.09872135542,2.77432370284,0.950985940018,0.973125620547,1.04812814591,A
3.90319070403,1.31577256848,0.941775387151,0.921335543462,0.47098987291,A
3.98051029868,1.93075885822,1.00001362217,0.999849368106,0.999913883943,A
4.33034106048,1.94849026386,1.39472640537,0.76135972538,1.00161673158,A
5.34188308762,1.85586219325,1.01748083509,0.987829280371,1.03721194745,A
3.9959919909,1.9750408923,0.801905013625,0.805956620346,1.86265135933,A
2.83116429248,1.61147241356,-0.446978734669,0.541342317358,-1.55429660952,A
4.11322484106,1.85610149923,1.1408747966,1.05481606106,1.06525303045,A
5.42741888932,1.96606481141,0.916319329229,0.996407249742,1.02030032019,A
4.17067363497,2.03063824815,0.99212484567,1.00805798831,1.0126892498,A
4.70788810199,2.24697261823,1.01984607923,0.832702437789,1.06132506512,A
3.84110384232,2.0921099191,0.990454361419,0.834106907843,1.00749362796,A
4.32890896903,2.9283540527,0.965364661999,1.04507037621,0.984752150513,A
3.44688310747,3.65844973494,1.3012506544,1.0863077531,0.915521793059,A
3.46977944641,2.24412981702,0.0809899348944,1.87202612199,1.08465212621,A
3.23614552905,1.94653591438,0.913974767181,1.31440557245,1.00976899575,A
4.6222774337,2.24887320954,1.03942441172,1.01099500012,0.98674473131,A
3.99707400555,1.97114735914,1.00015383042,0.999980023857,1.00003703448,A
4.97029335965,2.00224500019,1.01068138606,0.997253750974,0.993726235071,A
3.51265329533,2.0057247592,1.00500840171,1.0030516452,1.0032007282,A
4.52475703185,2.00022141768,0.993976253847,1.04199216196,1.16173450885,A
4.23135564531,2.376217716,0.934954671186,0.948058707835,0.995043583327,A
4.03121814325,1.79181872392,0.930669395671,1.05209589667,0.899303856305,A
3.27833962824,1.76161903703,0.73313967151,1.09479708648,0.902305691555,A
4.1174780227,2.13330278844,1.01383892151,1.05441623521,1.0648878166,A
4.00309331561,1.80396812281,1.05978710397,0.977023985161,1.09116832217,A
3.98658814033,2.03673349251,1.00005134125,1.00008018501,0.999965554307,A
5.013363909,1.99727423977,1.21294224359,1.06336925851,1.0209558347,A
4.07191683079,1.97489362667,1.01212619348,1.17900165369,1.01487526963,A
4.9498656853,2.06572199092,0.86801395831,0.87165881754,1.09323535593,A
4.57045744745,1.08793573941,0.930580203673,1.89879306666,1.2509739391,A
3.99889578576,1.98922097755,0.999406364168,1.000330812,1.00433664624,A
3.85001627816,2.41162148798,1.48033230747,1.07363113065,0.745624211492,A
4.19242513731,1.90079081997,1.17332922264,1.06077094224,1.17720149782,A
4.48399379255,1.51684838982,0.541201150625,1.14575334634,0.992360408723,A
3.98444174333,2.05858101186,1.0430619717,1.0080052225,0.999604138687,A
4.11551946157,1.87363047683,0.949819033705,1.13585011726,1.23798760343,A
3.83425885405,2.04764351097,0.876590856187,1.12921340169,1.06868033492,A
4.6829246453,-0.0240327597452,0.87586141404,0.992057831572,0.276840368791,A
4.33720106686,1.93764987352,1.01024952092,1.00264469866,1.01504982681,A
3.99896744567,2.04490254653,1.02408268207,0.990218865291,1.00114357225,A
3.49402002905,1.97845810153,0.971667713365,0.983642279384,1.29748527331,A
4.64925970985,2.09802951821,0.990441646782,0.995712707889,0.989466165582,A
2.29907674381,3.12528908892,0.997990325975,0.977024331963,1.00037809566,A
4.04757469289,1.97386405309,0.996007506058,1.02160567819,0.991318752812,A
4.10429577114,1.97236621413,0.926106729667,0.984881988738,1.00277637876,A
3.20131348331,2.25149693327,1.0763019263,0.985441337709,1.04187505479,A
3.51364214096,1.9148342406,0.181549509554,0.849278231332,1.1812541081,A
5.20756749647,1.47479482414,0.201438367916,0.872103781749,0.953890489788,A
2.78052773766,0.53705651864,1.13345326159,1.03716622913,1.34361828165,A
3.89714421799,1.90402648143,1.10525516138,1.17547800963,0.599135478541,A
3.89885735749,1.83353939283,1.02747017737,0.975366002621,1.159580651,A
2.73484271791,1.8651966757,1.44728294068,0.966963550111,1.06099815381,A
3.94302717011,1.97244531403,0.977568981073,0.99337582345,1.04034302684,A
4.59771357882,1.63170059926,0.455690057199,0.663754008696,0.784228768689,A
3.96489264284,1.77929663233,1.45737657587,1.08581891193,0.849697107952,A
3.83092527332,1.5093939102,0.895923520666,1.00600324153,0.997819570959,A
3.52740636545,1.39746098884,0.980980021225,0.659860706632,1.08912520206,A
3.45659866664,1.5426432276,1.1139521701,1.23898093363,0.308521877332,A
4.60520193292,2.01806179382,1.13557201526,0.96384136392,0.930773005447,A
4.36869389823,3.25842926864,0.882542496281,0.0947874290857,1.06368465612,A
3.04650794584,1.72535210647,0.710895933098,0.969987524974,0.871673076232,A
4.18930032352,2.25977621736,1.2769382287,1.01644411023,1.0016423354,A
4.22525944315,1.76207550317,0.804889441429,0.881098038699,0.98058701091,A
4.25716828074,1.91260968622,1.26828311219,0.869845894337,0.705546590056,A
4.05167444277,2.38583907484,0.824008214762,1.27521342217,0.884094086784,A
5.21374602892,2.13451273495,1.38465673024,1.00475223432,0.995899266503,A
3.97561247328,2.07053791747,1.01479102453,0.986818506282,0.995107604573,A
3.64684316563,1.21010030929,1.49868624129,1.28649793011,1.45697971568,A
3.67774080896,1.18113041227,0.995096185424,0.999919197157,0.999415236825,A
3.15539146352,2.45335160694,0.98222188428,1.02501234256,1.14686651821,A
2.71423818887,3.20559380542,0.770666386157,0.246719196586,0.311686045568,A
3.89843630705,3.28516376721,-0.522171288679,1.01009696535,1.1114560579,A
3.8912396939,1.89462837938,1.00844976498,1.49820788528,1.27403003896,A
4.68544087962,2.21498690918,1.28941237124,1.60783017646,1.58922969686,A
2.76061188318,1.8440082186,0.633839384131,1.13787369957,1.68872719306,A
5.12009576238,2.05112101579,0.970293561938,0.993131498804,1.0274547489,A
5.08714957405,1.3244103822,0.627257291696,1.02216702439,1.02442226283,A
4.3752022873,2.05436862314,0.766838749969,1.00982820806,0.991332128528,A
3.97571923711,1.87979287847,0.943993929767,1.05761940674,0.998744181561,A
2.51521957686,2.50355391187,0.935617250243,1.02426160832,1.09741934219,A
4.04838212034,2.03304857886,0.97567775295,1.00366260013,0.997721013323,A
4.82740227009,3.04886795631,1.08854164664,0.992185596125,0.856444563425,A
6.49129500048,2.18099311884,0.704974752211,0.835415389865,0.910830828118,A
3.22078225339,1.98258053135,0.99511938464,0.995519788249,1.0000648677,A
3.83495122839,2.40576304608,1.09537756418,0.986785118547,1.07516697849,A
4.51345720644,1.75885387992,-0.0895856841735,1.65952525211,0.608587022364,A
3.92391206489,1.37278775518,0.903149062505,0.948538767144,0.7267453898,A
1.43816528929,0.155366528968,0.558675789058,1.04385896333,0.718670579051,A
3.16390565403,1.60736569079,0.922254580782,0.887739612356,0.410042069315,A
4.08768950122,1.93577443353,0.901809611025,0.975799490483,1.01389478632,A
6.74799541138,0.250870448853,0.831687503292,0.741980491845,1.15870368696,A
4.64887355993,1.13590929918,1.04799792049,0.945064241269,1.01986549665,A
4.59225153553,1.51863791925,1.30908993746,0.840657996003,1.32259439846,A
4.01296646875,1.9918814136,0.998698797548,0.998994074345,0.999153598688,A
3.6518754414,1.93607885647,1.32023450529,1.21535381242,1.0479056856,A
3.99603775417,2.46843975551,0.930148603952,1.03788315744,1.0558640025,A
3.6725937472,1.8456748477,1.23989295862,0.894041474275,0.859447666522,A
2.59315410106,1.96706784068,0.903834045561,1.00501033216,1.04492484591,A
3.09349788804,2.53587064129,0.467778200973,1.0782503725,0.776097927104,A
2.06193386429,1.49188641282,2.11783540666,0.943340152583,1.04210258486,A
4.36870680382,3.07160712803,0.946515306121,1.21280748128,0.589040394789,A
6.68143290509,2.44498369963,0.754220144521,0.33390973643,0.658883517516,A
5.85071094899,1.80590022884,0.355325554179,0.990513651777,0.913165329183,A
4.32978506995,1.82597949179,0.487029204583,0.972210518853,1.04957393153,A
4.83256532876,1.84909862295,1.05909311935,0.975145758483,0.972288333451,A
3.20621342727,1.99962820936,0.984779621338,1.0063513499,0.989517987838,A
3.99864266678,2.001264892,1.00001626371,0.999786578802,1.00032326061,A
3.42433639503,2.0518545974,0.933535604927,1.00016969251,1.00033713695,A
3.78372842758,2.39544983154,0.972722293533,0.835180333116,0.855342357313,A
2.66790249285,0.991215878886,0.805215817321,0.867824571377,1.09629207527,A
4.25731504453,2.06860936142,0.983991517684,0.995572334597,0.991590894524,A
2.91807327491,3.57849098743,1.29659717086,0.866918706238,0.445999021683,A
4.07791375916,2.01900474272,0.866342123769,1.00038232567,1.06063647132,A
3.99899043404,2.0008430352,1.0016526466,0.992456000754,1.00198876408,A
4.02754812458,2.37153612836,1.17119008117,0.795507222528,1.27129376082,A
2.41156323728,2.04210492388,0.872196282086,1.01999682216,0.992448008799,A
3.03742017956,2.46529280947,0.931384984281,0.953456646781,1.31047954617,A
4.25854549583,2.10156318707,1.09727491464,1.09397777866,1.34317722804,A
5.16906149731,2.44296552921,1.12396693783,0.842407717779,-0.389340641371,A
5.03546410521,1.89982640645,0.131693266952,1.12258456658,0.285536452704,A
4.00475154665,2.00209866581,0.999996676684,1.00003272306,1.00000792992,A
4.84662541563,1.98379479078,1.37031859672,1.33060061648,2.15203918536,A
4.94933688836,1.38487371483,0.404907212617,0.96849474936,2.03811158397,A
3.4561845549,1.02802054746,1.0377977965,0.779492481156,1.23912230923,A
3.69958772243,1.92410895816,0.880511669525,1.01748694437,0.971040364548,A
4.03164964173,1.77459516591,0.621855494931,1.31795265751,0.557607731654,A
3.79930802401,2.19974665261,1.51935942315,1.02900694976,0.896161648606,A
3.49672962196,1.50885012803,0.414435508853,1.07236081781,0.887557440393,A
3.53986786178,2.10655210253,0.927073750545,0.810748916913,1.14864517332,A
4.16178032064,2.20208892192,1.05051445613,0.960688152113,0.990399099665,A
4.04992644855,2.02013945174,0.98929183248,1.00713434854,1.00329010046,A
4.35007878642,2.12781069357,0.545188445585,0.986182680355,0.304712891828,A
4.65978624335,1.8881710538,0.685079279618,1.02779415697,1.04590390515,A
4.03889565821,2.10885587331,1.07639065311,0.961384714344,1.06381592374,A
4.29375927581,2.13578661364,0.555517977052,0.490130611411,1.39265059342,A
4.00702340944,1.48204397614,-0.0153427175019,0.557386318313,1.15245771971,A
4.07663649979,2.03552200579,0.974820139265,1.00738422854,0.979513088656,A
4.07170082307,2.07373731611,0.994245700809,0.912026666297,0.997110504296,A
4.1934352492,1.78280846605,1.00097332928,1.00001353889,1.00000905407,A
3.18836406652,2.05737611919,0.989957577744,1.05409420947,1.01073151127,A
3.76331723669,1.98785222594,0.969738211867,0.962384160018,0.992092421544,A
4.84521909327,2.04486369872,1.02132045117,1.04397918715,0.972538993899,A
4.20617769535,1.78512558996,0.824569756504,0.982059159677,0.990363745298,A
4.0385566322,1.76759339646,1.08232516479,0.976708766953,0.586764863171,A
3.94838285647,2.11249715276,0.988462472821,1.00437911497,1.00059844518,A
3.94989420293,1.69960690058,1.51247875595,0.734417785378,0.904024875989,A
4.06606012231,2.26293366447,0.157632928416,0.959285540744,1.16610967392,A
4.26319245912,1.84226343125,0.489154315761,1.22276516937,0.584909674193,A
4.29336706319,3.0230223348,1.77075850222,1.02861158481,1.15429261196,A
3.62335271629,1.99548557121,0.998417145354,0.998627354252,1.00044492174,A
4.68065348121,0.756232316065,1.16670339444,1.37213595018,0.432080422383,A
3.3310747762,2.5486524809,0.837166195139,0.87169361143,0.863444540493,A
3.87152518064,2.04511791362,0.89819397031,0.971902448103,1.08037544032,A
3.71626911445,2.21074644386,0.975461724015,0.999591220734,1.00330174304,A
3.86911195529,2.09029943491,0.770341055815,0.857018943767,0.903108203483,A
4.20058853087,1.60287746889,0.999973538598,1.16576380742,0.842992148981,A
4.88429922291,2.50903788758,1.15507293908,0.968235799574,1.03367845449,A
3.97510763485,1.99269947833,1.03360875648,0.977322106259,1.05289722365,A
4.97583615199,2.24143380807,1.25005645607,0.90427408393,0.978162530817,A
5.15775325901,2.18483148503,0.695578795337,0.161104556062,0.707272179422,A
4.04042407981,2.00930673825,1.07797288394,1.03016945958,0.883698776879,A
4.01519433744,1.99378122155,0.999415919121,1.00101652068,0.99872690294,A
3.60134168659,2.54696532742,1.58494984564,1.35446241998,0.802373564774,A
4.10570276682,2.04272087514,0.992661255806,0.994944823465,1.00306291568,A
4.25779498161,2.36545720185,0.526277233906,0.992164391367,1.12670847818,A
4.7468543377,1.92751842153,0.606747168828,0.815160097217,1.03633826091,A
4.20906371968,2.1429890577,0.874753067079,0.697376049626,0.978806217,A
4.52805289006,1.38066119708,0.92853670626,0.942617827552,0.971853691615,A
3.27031300809,2.392231031,0.909104801839,1.03930571743,1.04224205632,A
3.55877416168,1.87189148368,1.03864498551,1.0705387161,1.01640674788,A
2.43219487138,2.74242127944,0.906515325641,1.27816970615,0.963901712525,A
4.00298239346,2.01315899155,0.653639983992,1.20420688694,1.14395311431,A
3.76027708599,2.4769780581,-0.316227438651,1.21261158733,0.881381223475,A
3.86903602981,2.41695928785,0.987411066226,1.1991427062,1.37850797371,A
3.55787361022,1.24872068842,0.774281046274,-0.52465764037,0.736001477094,A
3.28988594005,1.56915646779,0.955547942016,0.982290947172,0.948306517908,A
4.39362672427,1.95208464747,0.959287223514,1.03122434707,1.02591483769,A
3.8996046959,2.38310923886,0.537065260652,1.45352978175,0.871578655822,A
3.21821078464,1.98365920763,1.90551028537,0.577519038949,1.28913402928,A
4.05189210702,1.92192190014,1.08100097713,0.923896472903,1.0488231141,A
4.08484932168,2.00075781079,1.04759781377,1.00036780428,1.00557607123,A
3.28508053901,1.67740186845,0.862705295836,1.091937141,1.03268443342,A
3.17964117752,1.78383271504,1.09364312385,1.05824408543,0.934432991392,A
4.00494026374,1.97018705973,0.996527261653,0.995600667314,1.00057744795,A
4.1369845283,1.9887754124,0.715171839894,1.05506181994,0.925518868969,A
4.77907417548,0.741406254407,0.504537758054,0.72054155197,1.51369341684,A
4.97434984162,1.78231746807,1.07014900286,1.0243412166,1.01314399592,A
3.34494877788,2.48790748423,1.04450645003,0.848149293569,1.63432220015,A
3.82958748469,1.85324663278,0.564120377916,0.919425151445,1.02654327269,A
4.38695389066,1.83715806916,1.02690178382,1.00558456112,0.982490360583,A
4.71869924816,1.60667839839,1.06723610689,0.950942080014,1.10218109484,A
4.75699167924,2.01332947821,0.992248832291,0.996982584997,1.00885061994,A
4.42210773424,1.59761866477,1.38425084418,1.04822908662,0.859629722383,A
4.33036156135,2.15968167385,0.928288550502,1.01139937963,0.920841206359,A
4.50570225594,2.00787783173,0.968120553178,0.95540996289,0.905374905758,A
4.16390614868,2.71328844735,0.999977109377,1.00128256101,1.00284245648,A
4.7415186701,1.9391468452,1.01044222344,1.00100777947,1.00777336139,A
4.49754433915,2.04550313791,1.2635493761,0.734268728195,1.69233644004,A
4.78848679734,3.17536437528,2.15464836425,0.952201500763,1.2488778871,A
4.42246149467,1.95597839728,1.0939746902,1.09910229703,0.906529409284,A
4.79851032262,2.027144585,1.89180041149,0.572656692692,0.86778447058,A
4.23050478908,2.23684122927,1.63741214672,1.1158318256,0.870328682099,A
4.81910453934,1.99995976467,1.00001859296,0.999998101848,1.00000025489,A
4.50782565117,2.11775468375,0.821957513961,0.960173872377,1.0083589634,A
5.10547312591,2.44756215528,1.41320008269,0.726818750364,1.08665986498,A
3.66510730267,1.527576743,1.1319170795,0.946141259623,1.31227340391,A
3.78131604245,2.83846338918,0.110410608974,0.977758007409,0.988992854325,A
4.75159504739,2.04788836654,1.32691374194,1.42849834558,1.0308132664,A
3.29046149361,1.70631605669,1.23199814098,0.861275910488,0.969812846949,A
5.34622533322,2.54040696946,2.12232471746,1.59785110737,0.949388317478,A
3.25939182361,2.32796864299,0.446590719034,0.805163577931,1.59706034321,A
2.59394793254,-0.138454181929,1.06294432738,0.998791376162,1.4793248371,A
4.01374520482,1.54001773697,-0.0393178255975,1.19805430113,0.803254189402,A
2.00380821374,2.08362832492,1.00148713503,0.997035063332,1.00153466152,A
4.68944791619,2.33483955416,1.14328883445,0.813385945717,1.02821025989,A
4.58246332421,1.84693839274,0.945914259698,1.06088904277,1.02110222908,A
4.50493834136,2.79661018725,1.33325329136,1.24850333959,0.94887222338,A
3.22819740361,1.96946205853,1.0356568434,1.04191862753,1.01383588847,A
3.64444573965,1.7735531436,0.90341692063,1.01319898741,1.2387377952,A
2.89480311735,2.03067209728,1.25145836709,0.864621846842,0.909454834035,A
5.11974209686,2.38613392559,0.421304173523,1.15923514788,0.248053748506,A
4.36911181669,2.18011814354,1.10926944781,1.0651480308,0.875552646339,A
3.79563073007,1.30889886809,1.13343378185,0.928866268283,1.05333248562,A
4.2062163826,1.77074529097,1.05279071743,1.02242114741,0.971231004795,A
4.10651249861,1.967526147,1.62089322373,1.00619083524,0.846960907016,A
3.65332453558,2.01829357045,0.614648114762,0.879552481412,1.04006982769,A
2.99185922981,1.65659974342,0.52603242077,1.22546827993,0.929541774626,A
4.77604339574,1.99786869331,0.975139572874,0.989391532695,1.00462400564,A
4.152534101,1.48636193465,1.16345319366,0.270914248849,2.06406142832,A
3.96183362638,1.44179545854,1.02306765504,0.985288019367,0.990470703605,A
3.75578914023,1.78844591507,1.45857542843,1.10965167733,0.875343537686,A
3.1758003036,2.16120662116,1.00838573579,0.994955505101,1.01539319738,A
5.07263467369,0.934551635572,1.17069900414,1.94711726636,0.862230826618,A
3.04127635222,1.82474522083,0.84299865983,0.995338972625,1.01091105035,A
4.87751943976,1.90175738258,0.660362356137,0.937689781544,0.984017791955,A
3.41673161689,1.75490690968,0.864777035839,1.14951611611,1.1055783239,A
5.92461879115,2.22757037811,0.975080160575,1.02323012291,1.01332433506,A
4.66892065526,2.92530295808,0.837511816641,0.813271682468,0.604532129429,A
5.06101221859,-0.326334615749,1.94264788638,0.613067653478,0.527306305693,A
3.89693952251,2.10965263262,0.992934943105,0.989415304173,1.02767817677,A
3.23422874049,1.74929699207,1.15211918334,0.613600025661,1.14909167233,A
4.08137818072,2.15147892138,1.02300554494,1.01567646499,0.99438743819,A
3.98240667758,2.0090629589,1.03779614863,1.00111273144,1.0009460602,A
2.95172010686,2.21861861708,1.77805208484,1.07172778292,1.12973741028,A
5.33037328887,2.95887657603,-0.423716774612,1.06939045604,1.01858215304,A
4.47428816664,2.05042086553,1.03487317478,0.973576710081,0.99217987901,A
4.08608407542,1.78801370884,1.04046236786,0.995555679972,0.977594912431,A
3.63730321786,2.03838871759,1.03114521285,1.00216936484,1.00051274551,A
4.51314595776,2.02524719638,0.958218060586,0.95745877843,1.11835676284,A
3.9766748222,1.9635014036,1.02577228969,1.07469688797,1.00097250223,A
3.06466256515,1.85177176208,0.682141274446,0.0672266359191,1.31163132686,A
5.22113426883,1.14392461907,1.5462868491,-0.0706068268653,1.50853745161,A
4.33253133749,2.97268104832,2.65711047267,0.755290320171,1.20342634927,A
3.8949850516,1.99767106312,1.00408637346,0.998545342453,1.00032410635,A
3.3101280278,2.54707590527,1.1871985413,1.10141453274,1.01154214739,A
3.82358603529,1.9068239934,2.48165437362,2.01203067968,2.37865112692,A
4.12124135488,2.00936475235,0.767708629184,0.966541327947,0.959866897876,A
6.15553579449,1.67636936243,1.14312133455,1.25074188356,1.15966694473,A
3.49177822114,1.96373266647,0.910741307868,0.971086677363,1.02772270058,A
0.948280164496,1.93801349508,0.241885111115,1.12001643848,1.18234989491,A
3.50891459171,2.08963378529,0.988437109538,0.999939082201,0.999337831254,A
4.18486865238,1.85289494517,0.942223382448,0.984954673245,0.950183201989,A
2.45257593525,2.5044485981,1.49392385109,1.39405645051,1.64915957617,A
4.02753563043,2.10821503039,0.977187123156,1.0098225482,0.941484074447,A
7.0464121095,1.93539512189,1.09294095893,0.889728441311,0.825850532808,A
4.88888897349,2.03030221776,1.13336549871,0.979688213502,1.03254773667,A
4.15807851275,1.96658620018,0.962547581731,0.993125899534,0.987616838713,A
3.81110067903,1.98952269505,1.00074992266,1.00141042884,1.00116466427,A
3.1887143344,2.4653289426,1.37002703969,0.955906861394,1.08087789582,A
3.945894561,1.30710526609,1.20228991892,1.36023417951,0.930450242966,A
3.73268048925,2.03083866272,0.956640146002,0.97086269001,0.82235362822,A
4.73504314664,2.01015240917,0.990421741054,1.02193076049,1.00834577612,A
2.18831849303,1.60444995838,1.49102629353,0.615351099056,0.401259480032,A
4.01531660216,2.04338714866,0.999354437338,0.999944151911,0.999927113898,A
4.97039390287,2.1169534701,0.0148972170734,0.956309570473,0.973267712538,A
3.43453427262,2.0353288716,1.00174802701,0.979878627979,0.99473844257,A
3.97224050048,2.00040216982,1.00096408098,1.00025531669,0.999469766694,A
